STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,MDPR,DAPR,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,WT01,WT06,WT05,WT11,WT04,WT03
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091118,-9999,-9999,0.00,0.0,0.0,52,30,35,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091119,-9999,-9999,0.00,0.0,0.0,45,33,40,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091120,-9999,-9999,0.20,0.0,0.0,62,40,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091121,-9999,-9999,0.51,0.0,0.0,59,38,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091122,-9999,-9999,0.00,0.0,0.0,53,37,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091123,-9999,-9999,0.00,0.0,0.0,52,36,42,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091124,-9999,-9999,0.34,0.0,0.0,44,41,43,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091125,-9999,-9999,0.00,0.0,0.0,48,41,45,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091126,-9999,-9999,0.00,0.0,0.0,52,42,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091127,-9999,-9999,0.20,0.0,0.0,45,39,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091128,-9999,-9999,0.52,0.0,0.0,48,35,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091129,-9999,-9999,0.00,0.0,0.0,52,35,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091130,-9999,-9999,0.00,0.0,0.0,50,49,50,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091201,-9999,-9999,0.31,0.0,0.0,52,28,28,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091202,-9999,-9999,0.00,0.0,0.0,40,28,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091203,-9999,-9999,1.22,0.0,0.0,62,40,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091204,-9999,-9999,0.00,0.0,0.0,65,40,42,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091205,-9999,-9999,0.00,0.0,0.0,42,27,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091206,-9999,-9999,0.00,0.0,0.0,35,23,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091207,-9999,-9999,0.41,2.0,2.2,34,23,24,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091208,-9999,-9999,0.00,2.0,0.0,30,24,29,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091209,-9999,-9999,0.64,6.0,4.0,38,27,32,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091210,-9999,-9999,0.13,2.0,0.0,40,32,36,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091211,-9999,-9999,0.00,2.0,0.0,40,17,17,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091212,-9999,-9999,0.00,-9999,0.0,24,16,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091213,-9999,-9999,0.00,-9999,0.0,30,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091214,-9999,-9999,0.86,0.0,0.0,43,30,36,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091215,-9999,-9999,0.00,0.0,0.0,43,35,40,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091216,-9999,-9999,0.00,0.0,0.0,45,25,26,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091217,-9999,-9999,0.00,0.0,0.0,30,15,15,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091218,-9999,-9999,0.00,0.0,0.0,20,6,6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091219,-9999,-9999,0.00,0.0,0.0,27,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091220,-9999,-9999,0.26,12.0,12.0,23,16,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091221,-9999,-9999,0.09,4.0,-9999,24,22,22,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091222,-9999,-9999,0.00,0.0,0.0,29,17,19,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091223,-9999,-9999,0.00,0.0,0.0,29,14,15,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091224,-9999,-9999,0.00,0.0,0.0,24,15,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091225,-9999,-9999,0.00,0.0,0.0,38,17,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091226,-9999,-9999,0.00,0.0,0.0,45,33,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091227,-9999,-9999,0.82,0.0,0.0,53,27,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091228,-9999,-9999,0.00,0.0,0.0,53,31,31,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091229,-9999,-9999,0.04,0.0,0.0,36,12,12,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091230,-9999,-9999,0.00,-9999,-9999,15,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20091231,-9999,-9999,0.00,-9999,-9999,27,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100101,-9999,-9999,0.00,-9999,-9999,27,24,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100102,-9999,-9999,0.20,-9999,-9999,35,27,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100103,-9999,-9999,0.13,-9999,-9999,28,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100104,-9999,-9999,0.00,0.0,-9999,18,9,17,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100105,-9999,-9999,0.00,0.0,0.0,28,15,18,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100106,-9999,-9999,0.00,0.0,0.0,24,18,20,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100107,-9999,-9999,0.00,0.0,0.0,27,19,24,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100108,-9999,-9999,0.02,1.0,1.0,35,22,24,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100109,-9999,-9999,0.00,0.0,0.0,29,13,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100110,-9999,-9999,0.00,0.0,0.0,25,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100111,-9999,-9999,0.00,0.0,0.0,23,8,18,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100112,-9999,-9999,0.00,0.0,0.0,31,18,21,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100113,-9999,-9999,0.00,0.0,0.0,31,12,13,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100114,-9999,-9999,0.00,0.0,0.0,27,13,26,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100115,-9999,-9999,0.00,0.0,0.0,37,26,32,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100116,-9999,-9999,0.00,0.0,0.0,43,30,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100117,-9999,-9999,0.00,0.0,0.0,44,27,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100118,-9999,-9999,0.89,0.0,0.0,37,28,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100119,-9999,-9999,0.00,0.0,0.0,38,30,32,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100120,-9999,-9999,0.19,0.0,0.0,36,29,30,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100121,-9999,-9999,0.00,0.0,0.0,37,25,26,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100122,-9999,-9999,0.00,0.0,0.0,39,23,27,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100123,-9999,-9999,0.00,0.0,0.0,37,19,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100124,-9999,-9999,0.00,0.0,0.0,24,17,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100125,-9999,-9999,0.02,0.0,0.0,52,22,51,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100126,-9999,-9999,1.77,0.0,0.0,55,35,35,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100127,-9999,-9999,0.00,0.0,0.0,55,28,29,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100128,-9999,-9999,0.00,0.0,0.0,40,23,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100129,-9999,-9999,0.13,0.0,0.0,32,6,7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100130,-9999,-9999,0.00,0.0,0.0,25,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100131,-9999,-9999,0.00,0.0,0.0,17,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100201,-9999,-9999,0.00,0.0,0.0,25,8,19,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100202,-9999,-9999,0.00,0.0,0.0,31,17,20,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100203,-9999,-9999,0.04,1.0,0.6,27,19,21,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100204,-9999,-9999,0.00,0.0,0.0,31,19,22,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100205,-9999,-9999,0.00,0.0,0.0,31,17,23,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100206,-9999,-9999,0.00,0.0,0.0,32,9,18,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100207,-9999,-9999,0.00,0.0,0.0,21,12,12,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100208,-9999,-9999,0.00,0.0,0.0,28,12,21,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100209,-9999,-9999,0.00,0.0,0.0,28,17,21,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100210,-9999,-9999,0.00,0.0,0.0,36,21,28,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100211,-9999,-9999,0.09,2.0,1.7,32,26,27,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100212,-9999,-9999,0.00,-9999,0.0,38,18,20,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100213,-9999,-9999,0.00,-9999,0.0,34,17,18,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100214,-9999,-9999,0.00,-9999,0.0,30,18,25,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100215,-9999,-9999,0.00,-9999,0.0,34,25,28,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100216,-9999,-9999,0.23,4.0,3.9,39,27,28,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100217,-9999,-9999,0.07,4.0,-9999,31,24,26,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100218,-9999,-9999,0.00,3.0,0.0,36,26,26,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100219,-9999,-9999,0.00,0.0,0.0,41,26,31,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100220,-9999,-9999,0.00,0.0,0.0,37,30,32,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100221,-9999,-9999,0.00,0.0,0.0,41,30,30,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100222,-9999,-9999,0.00,0.0,0.0,35,24,24,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100223,-9999,-9999,0.04,1.0,1.2,45,24,32,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100224,-9999,-9999,0.83,2.0,1.0,35,32,35,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100225,-9999,-9999,0.73,0.0,0.0,42,35,36,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100226,-9999,-9999,1.42,0.0,0.0,46,28,28,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100227,-9999,-9999,0.11,0.0,0.0,32,28,28,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100228,-9999,-9999,0.00,0.0,0.0,35,25,26,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100301,-9999,-9999,0.00,0.0,0.0,35,26,35,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100302,-9999,-9999,0.00,0.0,0.0,46,34,36,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100303,-9999,-9999,0.03,1.0,1.0,47,31,31,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100304,-9999,-9999,0.02,0.0,-9999,35,31,35,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100305,-9999,-9999,0.01,0.0,0.0,40,29,31,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100306,-9999,-9999,0.00,0.0,0.0,44,27,29,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100307,-9999,-9999,0.00,0.0,0.0,52,28,31,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100308,-9999,-9999,0.00,0.0,0.0,53,31,40,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100309,-9999,-9999,0.00,0.0,0.0,57,35,39,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100310,-9999,-9999,0.00,0.0,0.0,52,32,36,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100311,-9999,-9999,0.00,0.0,0.0,57,36,40,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100312,-9999,-9999,0.00,0.0,0.0,45,39,39,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100313,-9999,-9999,0.74,0.0,0.0,49,35,36,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100314,-9999,-9999,1.10,0.0,0.0,42,36,42,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100315,-9999,-9999,0.90,0.0,0.0,44,39,39,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100316,-9999,-9999,0.03,0.0,0.0,40,35,37,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100317,-9999,-9999,0.00,0.0,0.0,57,37,41,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100318,-9999,-9999,0.00,0.0,0.0,62,41,46,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100319,-9999,-9999,0.00,0.0,0.0,64,40,46,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100320,-9999,-9999,0.00,0.0,0.0,67,42,49,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100321,-9999,-9999,0.00,0.0,0.0,65,40,42,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100322,-9999,-9999,0.00,0.0,0.0,65,40,42,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100323,-9999,-9999,1.26,0.0,0.0,53,40,40,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100324,-9999,-9999,0.42,0.0,0.0,45,36,37,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100325,-9999,-9999,0.00,0.0,0.0,52,36,42,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100326,-9999,-9999,0.20,0.0,0.0,60,34,34,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100327,-9999,-9999,0.00,0.0,0.0,39,21,22,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100328,-9999,-9999,0.00,0.0,0.0,40,22,28,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100329,-9999,-9999,0.74,0.0,0.0,49,28,49,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100330,-9999,-9999,2.52,0.0,0.0,50,44,45,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100331,-9999,-9999,1.65,0.0,0.0,49,42,42,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100401,-9999,-9999,0.02,0.0,0.0,49,42,42,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100402,-9999,-9999,0.00,0.0,0.0,64,41,44,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100403,-9999,-9999,0.00,0.0,0.0,70,42,45,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100404,-9999,-9999,0.00,0.0,0.0,71,44,44,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100405,-9999,-9999,0.00,0.0,0.0,70,44,52,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100406,-9999,-9999,0.00,0.0,0.0,69,47,54,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100407,-9999,-9999,0.01,0.0,0.0,69,46,50,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100408,-9999,-9999,0.00,0.0,0.0,88,50,62,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100409,-9999,-9999,0.04,0.0,0.0,76,53,53,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100410,-9999,-9999,0.57,0.0,0.0,54,37,38,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100411,-9999,-9999,0.00,0.0,0.0,56,38,52,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100412,-9999,-9999,0.00,0.0,0.0,66,45,48,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100413,-9999,-9999,0.00,0.0,0.0,59,38,42,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100414,-9999,-9999,0.00,0.0,0.0,59,34,42,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100415,-9999,-9999,0.00,0.0,0.0,62,42,51,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100416,-9999,-9999,0.00,0.0,0.0,65,39,39,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100417,-9999,-9999,0.45,0.0,0.0,47,38,38,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100418,-9999,-9999,0.00,0.0,0.0,45,36,37,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100419,-9999,-9999,0.00,0.0,0.0,49,37,42,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100420,-9999,-9999,0.00,0.0,0.0,56,42,49,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100421,-9999,-9999,0.00,0.0,0.0,64,44,52,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100422,-9999,-9999,0.00,0.0,0.0,65,44,48,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,202.7,41.7951,-72.2285,20100423,-9999,-9999,0.00,0.0,0.0,68,41,44,-9999,-9999,-9999,-9999,-9999,-9999
